epoch,step,test_loss,test_renyi_lb,train_loss_epoch,train_loss_step,train_renyi_lb_epoch,train_renyi_lb_step
0,7,,,0.1111907958984375,,-0.1111907958984375,
1,15,,,0.07707493752241135,,-0.07707493752241135,
2,23,,,0.050032973289489746,,-0.050032973289489746,
3,31,,,0.026984451338648796,,-0.026984451338648796,
4,39,,,0.005200684070587158,,-0.005200684070587158,
5,47,,,-0.01616138219833374,,0.01616138219833374,
6,49,,,,-0.02984142303466797,,0.02984142303466797
6,55,,,-0.03733515739440918,,0.03733515739440918,
7,63,,,-0.058009203523397446,,0.058009203523397446,
8,71,,,-0.07755959033966064,,0.07755959033966064,
9,79,,,-0.09710544347763062,,0.09710544347763062,
10,87,,,-0.11686203628778458,,0.11686203628778458,
11,95,,,-0.13633915781974792,,0.13633915781974792,
12,99,,,,-0.15693449974060059,,0.15693449974060059
12,103,,,-0.15547609329223633,,0.15547609329223633,
13,111,,,-0.17409078776836395,,0.17409078776836395,
14,119,,,-0.19095036387443542,,0.19095036387443542,
15,127,,,-0.20588646829128265,,0.20588646829128265,
16,135,,,-0.2210814207792282,,0.2210814207792282,
17,143,,,-0.23552709817886353,,0.23552709817886353,
18,149,,,,-0.2572455406188965,,0.2572455406188965
18,151,,,-0.24931538105010986,,0.24931538105010986,
19,159,,,-0.262673944234848,,0.262673944234848,
20,167,,,-0.2753135859966278,,0.2753135859966278,
21,175,,,-0.2874806523323059,,0.2874806523323059,
22,183,,,-0.2989445924758911,,0.2989445924758911,
23,191,,,-0.31010475754737854,,0.31010475754737854,
24,199,,,,-0.33737826347351074,,0.33737826347351074
24,199,,,-0.3206482529640198,,0.3206482529640198,
25,207,,,-0.3304704427719116,,0.3304704427719116,
26,215,,,-0.33997830748558044,,0.33997830748558044,
27,223,,,-0.34902268648147583,,0.34902268648147583,
28,231,,,-0.35709598660469055,,0.35709598660469055,
29,239,,,-0.3649190068244934,,0.3649190068244934,
30,247,,,-0.37229102849960327,,0.37229102849960327,
31,249,,,,-0.380720853805542,,0.380720853805542
31,255,,,-0.3789220452308655,,0.3789220452308655,
32,263,,,-0.38493984937667847,,0.38493984937667847,
33,271,,,-0.3910469710826874,,0.3910469710826874,
34,279,,,-0.3962094187736511,,0.3962094187736511,
35,287,,,-0.4009106755256653,,0.4009106755256653,
36,295,,,-0.40576839447021484,,0.40576839447021484,
37,299,,,,-0.4051508903503418,,0.4051508903503418
37,303,,,-0.40965452790260315,,0.40965452790260315,
38,311,,,-0.41292884945869446,,0.41292884945869446,
39,319,,,-0.41637182235717773,,0.41637182235717773,
40,327,,,-0.41988101601600647,,0.41988101601600647,
41,335,,,-0.4219508767127991,,0.4219508767127991,
42,343,,,-0.424837589263916,,0.424837589263916,
43,349,,,,-0.4488511085510254,,0.4488511085510254
43,351,,,-0.42655619978904724,,0.42655619978904724,
44,359,,,-0.4281041622161865,,0.4281041622161865,
45,367,,,-0.4300576150417328,,0.4300576150417328,
46,375,,,-0.4319160282611847,,0.4319160282611847,
47,383,,,-0.43254414200782776,,0.43254414200782776,
48,391,,,-0.4336701035499573,,0.4336701035499573,
49,399,,,,-0.41859912872314453,,0.41859912872314453
49,399,,,-0.4350554645061493,,0.4350554645061493,
50,407,,,-0.43584775924682617,,0.43584775924682617,
51,415,,,-0.43668052554130554,,0.43668052554130554,
52,423,,,-0.4373326301574707,,0.4373326301574707,
53,431,,,-0.4378584921360016,,0.4378584921360016,
54,439,,,-0.4379914104938507,,0.4379914104938507,
55,447,,,-0.4394632875919342,,0.4394632875919342,
56,449,,,,-0.46771740913391113,,0.46771740913391113
56,455,,,-0.43921035528182983,,0.43921035528182983,
57,463,,,-0.439358115196228,,0.439358115196228,
58,471,,,-0.4394777715206146,,0.4394777715206146,
59,479,,,-0.4395614266395569,,0.4395614266395569,
60,487,,,-0.4408363401889801,,0.4408363401889801,
61,495,,,-0.4408245086669922,,0.4408245086669922,
62,499,,,,-0.4227170944213867,,0.4227170944213867
62,503,,,-0.4406333863735199,,0.4406333863735199,
63,511,,,-0.4406733810901642,,0.4406733810901642,
64,519,,,-0.44144654273986816,,0.44144654273986816,
65,527,,,-0.44076865911483765,,0.44076865911483765,
66,535,,,-0.440857470035553,,0.440857470035553,
67,543,,,-0.4416426718235016,,0.4416426718235016,
