epoch,step,train_loss_epoch,train_loss_step,train_renyi_lb_epoch,train_renyi_lb_step
35,359,-0.0072959898971021175,,0.0072959898971021175,
36,369,,-0.007877349853515625,,0.007877349853515625
36,369,-0.007689285092055798,,0.007689285092055798,
37,379,,-0.008335113525390625,,0.008335113525390625
37,379,-0.008095169439911842,,0.008095169439911842,
38,389,,-0.008533477783203125,,0.008533477783203125
38,389,-0.008514022454619408,,0.008514022454619408,
39,399,,-0.00868988037109375,,0.00868988037109375
39,399,-0.008579254150390625,,0.008579254150390625,
40,409,,-0.008274078369140625,,0.008274078369140625
40,409,-0.00836944580078125,,0.00836944580078125,
41,419,,-0.0083160400390625,,0.0083160400390625
41,419,-0.008297729305922985,,0.008297729305922985,
42,429,,-0.00835418701171875,,0.00835418701171875
42,429,-0.008273696526885033,,0.008273696526885033,
43,439,,-0.00821685791015625,,0.00821685791015625
43,439,-0.008266067132353783,,0.008266067132353783,
44,449,,-0.00836181640625,,0.00836181640625
44,449,-0.008263016119599342,,0.008263016119599342,
45,459,,-0.008396148681640625,,0.008396148681640625
45,459,-0.008265304379165173,,0.008265304379165173,
46,469,,-0.0082550048828125,,0.0082550048828125
46,469,-0.008264923468232155,,0.008264923468232155,
47,479,,-0.0083160400390625,,0.0083160400390625
47,479,-0.008266067132353783,,0.008266067132353783,
48,489,,-0.008274078369140625,,0.008274078369140625
48,489,-0.008268356323242188,,0.008268356323242188,
49,499,,-0.008228302001953125,,0.008228302001953125
49,499,-0.00826950091868639,,0.00826950091868639,
50,509,,-0.008358001708984375,,0.008358001708984375
50,509,-0.008272171020507812,,0.008272171020507812,
51,519,,-0.008358001708984375,,0.008358001708984375
51,519,-0.008273315615952015,,0.008273315615952015,
52,529,,-0.008365631103515625,,0.008365631103515625
52,529,-0.008273696526885033,,0.008273696526885033,
53,539,,-0.00821685791015625,,0.00821685791015625
53,539,-0.008274078369140625,,0.008274078369140625,
54,549,,-0.008335113525390625,,0.008335113525390625
54,549,-0.008278274908661842,,0.008278274908661842,
55,559,,-0.008167266845703125,,0.008167266845703125
55,559,-0.008279037661850452,,0.008279037661850452,
56,569,,-0.00823974609375,,0.00823974609375
56,569,-0.008281325921416283,,0.008281325921416283,
57,579,,-0.0082244873046875,,0.0082244873046875
57,579,-0.008280945010483265,,0.008280945010483265,
58,589,,-0.00836181640625,,0.00836181640625
58,589,-0.0082855224609375,,0.0082855224609375,
59,599,,-0.008304595947265625,,0.008304595947265625
59,599,-0.00828475970774889,,0.00828475970774889,
60,609,,-0.00839996337890625,,0.00839996337890625
60,609,-0.008286667056381702,,0.008286667056381702,
61,619,,-0.008136749267578125,,0.008136749267578125
61,619,-0.008288955315947533,,0.008288955315947533,
62,629,,-0.00830078125,,0.00830078125
62,629,-0.008290862664580345,,0.008290862664580345,
63,639,,-0.008281707763671875,,0.008281707763671875
63,639,-0.008294296450912952,,0.008294296450912952,
64,649,,-0.008380889892578125,,0.008380889892578125
64,649,-0.008294296450912952,,0.008294296450912952,
65,659,,-0.008327484130859375,,0.008327484130859375
65,659,-0.008297348394989967,,0.008297348394989967,
66,669,,-0.00823211669921875,,0.00823211669921875
66,669,-0.008298111148178577,,0.008298111148178577,
67,679,,-0.008243560791015625,,0.008243560791015625
67,679,-0.00830001849681139,,0.00830001849681139,
68,689,,-0.008358001708984375,,0.008358001708984375
68,689,-0.008303070440888405,,0.008303070440888405,
69,699,,-0.008243560791015625,,0.008243560791015625
69,699,-0.008303833194077015,,0.008303833194077015,
70,709,,-0.00821685791015625,,0.00821685791015625
70,709,-0.008305358700454235,,0.008305358700454235,
71,719,,-0.008197784423828125,,0.008197784423828125
71,719,-0.00830764789134264,,0.00830764789134264,
72,729,,-0.00809478759765625,,0.00809478759765625
72,729,-0.00830917339771986,,0.00830917339771986,
73,739,,-0.008350372314453125,,0.008350372314453125
73,739,-0.008311080746352673,,0.008311080746352673,
74,749,,-0.008419036865234375,,0.008419036865234375
74,749,-0.008312225341796875,,0.008312225341796875,
75,759,,-0.00829315185546875,,0.00829315185546875
75,759,-0.008314132690429688,,0.008314132690429688,
76,769,,-0.008319854736328125,,0.008319854736328125
76,769,-0.008317184634506702,,0.008317184634506702,
77,779,,-0.008331298828125,,0.008331298828125
77,779,-0.008318710140883923,,0.008318710140883923,
78,789,,-0.0083770751953125,,0.0083770751953125
78,789,-0.008320617489516735,,0.008320617489516735,
79,799,,-0.008167266845703125,,0.008167266845703125
79,799,-0.00832366943359375,,0.00832366943359375,
80,809,,-0.008464813232421875,,0.008464813232421875
80,809,-0.008324814029037952,,0.008324814029037952,
81,819,,-0.00823974609375,,0.00823974609375
81,819,-0.008326721377670765,,0.008326721377670765,
82,829,,-0.008182525634765625,,0.008182525634765625
82,829,-0.008328628726303577,,0.008328628726303577,
83,839,,-0.00823974609375,,0.00823974609375
83,839,-0.008333206176757812,,0.008333206176757812,
84,849,,-0.008266448974609375,,0.008266448974609375
84,849,-0.008333588019013405,,0.008333588019013405,
85,859,,-0.008319854736328125,,0.008319854736328125
85,859,-0.008336639031767845,,0.008336639031767845,
86,869,,-0.0084228515625,,0.0084228515625
86,869,-0.008338546380400658,,0.008338546380400658,
87,879,,-0.008350372314453125,,0.008350372314453125
87,879,-0.008340072818100452,,0.008340072818100452,
88,889,,-0.008304595947265625,,0.008304595947265625
88,889,-0.008343124762177467,,0.008343124762177467,
89,899,,-0.008411407470703125,,0.008411407470703125
89,899,-0.008344268426299095,,0.008344268426299095,
90,909,,-0.008281707763671875,,0.008281707763671875
90,909,-0.008346939459443092,,0.008346939459443092,
91,919,,-0.0084075927734375,,0.0084075927734375
91,919,-0.008349609561264515,,0.008349609561264515,
92,929,,-0.008327484130859375,,0.008327484130859375
92,929,-0.008351135067641735,,0.008351135067641735,
93,939,,-0.00839996337890625,,0.00839996337890625
93,939,-0.008353805169463158,,0.008353805169463158,
94,949,,-0.008380889892578125,,0.008380889892578125
94,949,-0.008358001708984375,,0.008358001708984375,
95,959,,-0.008487701416015625,,0.008487701416015625
95,959,-0.008359146304428577,,0.008359146304428577,
96,969,,-0.008266448974609375,,0.008266448974609375
96,969,-0.008360671810805798,,0.008360671810805798,
97,979,,-0.00836181640625,,0.00836181640625
97,979,-0.00836257915943861,,0.00836257915943861,
98,989,,-0.00836944580078125,,0.00836944580078125
98,989,-0.008364868350327015,,0.008364868350327015,
99,999,,-0.00823211669921875,,0.00823211669921875
99,999,-0.008369827643036842,,0.008369827643036842,
100,1009,,-0.008403778076171875,,0.008403778076171875
100,1009,-0.00837020855396986,,0.00837020855396986,
101,1019,,-0.008266448974609375,,0.008266448974609375
101,1019,-0.008374786004424095,,0.008374786004424095,
102,1029,,-0.008525848388671875,,0.008525848388671875
102,1029,-0.00837554968893528,,0.00837554968893528,
103,1039,,-0.008228302001953125,,0.008228302001953125
103,1039,-0.008380127139389515,,0.008380127139389515,
104,1049,,-0.008457183837890625,,0.008457183837890625
104,1049,-0.008380889892578125,,0.008380889892578125,
105,1059,,-0.008426666259765625,,0.008426666259765625
105,1059,-0.00838394183665514,,0.00838394183665514,
106,1069,,-0.008365631103515625,,0.008365631103515625
106,1069,-0.008387374691665173,,0.008387374691665173,
107,1079,,-0.00849151611328125,,0.00849151611328125
107,1079,-0.008389282040297985,,0.008389282040297985,
108,1089,,-0.008556365966796875,,0.008556365966796875
108,1089,-0.008391952142119408,,0.008391952142119408,
109,1099,,-0.008464813232421875,,0.008464813232421875
109,1099,-0.00839385949075222,,0.00839385949075222,
110,1109,,-0.008426666259765625,,0.008426666259765625
110,1109,-0.008396911434829235,,0.008396911434829235,
111,1119,,-0.0084686279296875,,0.0084686279296875
111,1119,-0.00839843787252903,,0.00839843787252903,
112,1129,,-0.008342742919921875,,0.008342742919921875
112,1129,-0.008402252569794655,,0.008402252569794655,
113,1139,,-0.008396148681640625,,0.008396148681640625
113,1139,-0.008404922671616077,,0.008404922671616077,
114,1149,,-0.008544921875,,0.008544921875
114,1149,-0.008408737368881702,,0.008408737368881702,
115,1159,,-0.008419036865234375,,0.008419036865234375
115,1159,-0.008411407470703125,,0.008411407470703125,
116,1169,,-0.008426666259765625,,0.008426666259765625
116,1169,-0.00841369666159153,,0.00841369666159153,
117,1179,,-0.008457183837890625,,0.008457183837890625
117,1179,-0.008416366763412952,,0.008416366763412952,
118,1189,,-0.008457183837890625,,0.008457183837890625
118,1189,-0.008419799618422985,,0.008419799618422985,
119,1199,,-0.008655548095703125,,0.008655548095703125
119,1199,-0.0084228515625,,0.0084228515625,
120,1209,,-0.008571624755859375,,0.008571624755859375
120,1209,-0.008425521664321423,,0.008425521664321423,
121,1219,,-0.008449554443359375,,0.008449554443359375
121,1219,-0.008427429012954235,,0.008427429012954235,
122,1229,,-0.008304595947265625,,0.008304595947265625
122,1229,-0.00843124371021986,,0.00843124371021986,
123,1239,,-0.008480072021484375,,0.008480072021484375
123,1239,-0.008433532901108265,,0.008433532901108265,
124,1249,,-0.008411407470703125,,0.008411407470703125
124,1249,-0.00843734759837389,,0.00843734759837389,
125,1259,,-0.008403778076171875,,0.008403778076171875
125,1259,-0.008440017700195312,,0.008440017700195312,
126,1269,,-0.00858306884765625,,0.00858306884765625
126,1269,-0.008442687802016735,,0.008442687802016735,
127,1279,,-0.0086517333984375,,0.0086517333984375
127,1279,-0.008446121588349342,,0.008446121588349342,
128,1289,,-0.0084075927734375,,0.0084075927734375
128,1289,-0.008448791690170765,,0.008448791690170765,
129,1299,,-0.008453369140625,,0.008453369140625
129,1299,-0.00845260638743639,,0.00845260638743639,
130,1309,,-0.0085296630859375,,0.0085296630859375
130,1309,-0.008456421084702015,,0.008456421084702015,
131,1319,,-0.008403778076171875,,0.008403778076171875
131,1319,-0.008458328433334827,,0.008458328433334827,
132,1329,,-0.008342742919921875,,0.008342742919921875
132,1329,-0.008462905883789062,,0.008462905883789062,
133,1339,,-0.008464813232421875,,0.008464813232421875
133,1339,-0.008465957827866077,,0.008465957827866077,
134,1349,,-0.008396148681640625,,0.008396148681640625
134,1349,-0.00846786517649889,,0.00846786517649889,
135,1359,,-0.008594512939453125,,0.008594512939453125
135,1359,-0.008472060784697533,,0.008472060784697533,
136,1369,,-0.0085296630859375,,0.0085296630859375
136,1369,-0.00847549457103014,,0.00847549457103014,
137,1379,,-0.008563995361328125,,0.008563995361328125
137,1379,-0.00847702007740736,,0.00847702007740736,
138,1389,,-0.008480072021484375,,0.008480072021484375
138,1389,-0.00848236121237278,,0.00848236121237278,
139,1399,,-0.00850677490234375,,0.00850677490234375
139,1399,-0.00848541222512722,,0.00848541222512722,
140,1409,,-0.008525848388671875,,0.008525848388671875
140,1409,-0.008488464169204235,,0.008488464169204235,
141,1419,,-0.008625030517578125,,0.008625030517578125
141,1419,-0.008491897955536842,,0.008491897955536842,
142,1429,,-0.008419036865234375,,0.008419036865234375
142,1429,-0.008495330810546875,,0.008495330810546875,
143,1439,,-0.008457183837890625,,0.008457183837890625
143,1439,-0.0084991455078125,,0.0084991455078125,
144,1449,,-0.00853729248046875,,0.00853729248046875
144,1449,-0.008501434698700905,,0.008501434698700905,
145,1459,,-0.00844573974609375,,0.00844573974609375
145,1459,-0.008505630306899548,,0.008505630306899548,
146,1469,,-0.00864410400390625,,0.00864410400390625
146,1469,-0.008509445004165173,,0.008509445004165173,
147,1479,,-0.0086517333984375,,0.0086517333984375
147,1479,-0.00851364154368639,,0.00851364154368639,
148,1489,,-0.008380889892578125,,0.008380889892578125
148,1489,-0.008517456240952015,,0.008517456240952015,
149,1499,,-0.0083465576171875,,0.0083465576171875
149,1499,-0.008518981747329235,,0.008518981747329235,
150,1509,,-0.008571624755859375,,0.008571624755859375
150,1509,-0.008522415533661842,,0.008522415533661842,
151,1519,,-0.00848388671875,,0.00848388671875
151,1519,-0.008526992984116077,,0.008526992984116077,
152,1529,,-0.008678436279296875,,0.008678436279296875
152,1529,-0.008531570434570312,,0.008531570434570312,
153,1539,,-0.00846099853515625,,0.00846099853515625
153,1539,-0.008532715030014515,,0.008532715030014515,
154,1549,,-0.00848388671875,,0.00848388671875
154,1549,-0.008538437075912952,,0.008538437075912952,
155,1559,,-0.008525848388671875,,0.008525848388671875
155,1559,-0.008541869930922985,,0.008541869930922985,
156,1569,,-0.008533477783203125,,0.008533477783203125
156,1569,-0.00854415912181139,,0.00854415912181139,
157,1579,,-0.008533477783203125,,0.008533477783203125
157,1579,-0.008549118414521217,,0.008549118414521217,
158,1589,,-0.008640289306640625,,0.008640289306640625
158,1589,-0.008554840460419655,,0.008554840460419655,
159,1599,,-0.00856781005859375,,0.00856781005859375
159,1599,-0.008556747809052467,,0.008556747809052467,
160,1609,,-0.00858306884765625,,0.00858306884765625
160,1609,-0.008560562506318092,,0.008560562506318092,
161,1619,,-0.00855255126953125,,0.00855255126953125
161,1619,-0.008563613519072533,,0.008563613519072533,
162,1629,,-0.008510589599609375,,0.008510589599609375
162,1629,-0.00856704730540514,,0.00856704730540514,
163,1639,,-0.008632659912109375,,0.008632659912109375
163,1639,-0.008573532104492188,,0.008573532104492188,
164,1649,,-0.008571624755859375,,0.008571624755859375
164,1649,-0.008575821295380592,,0.008575821295380592,
165,1659,,-0.00858306884765625,,0.00858306884765625
165,1659,-0.008580398745834827,,0.008580398745834827,
166,1669,,-0.008514404296875,,0.008514404296875
166,1669,-0.008584213443100452,,0.008584213443100452,
167,1679,,-0.008602142333984375,,0.008602142333984375
167,1679,-0.008587646298110485,,0.008587646298110485,
168,1689,,-0.0086822509765625,,0.0086822509765625
168,1689,-0.008592605590820312,,0.008592605590820312,
169,1699,,-0.0086212158203125,,0.0086212158203125
169,1699,-0.00859680213034153,,0.00859680213034153,
170,1709,,-0.008655548095703125,,0.008655548095703125
170,1709,-0.008600997738540173,,0.008600997738540173,
171,1719,,-0.008777618408203125,,0.008777618408203125
171,1719,-0.00860519427806139,,0.00860519427806139,
172,1729,,-0.00864410400390625,,0.00864410400390625
172,1729,-0.008609008975327015,,0.008609008975327015,
173,1739,,-0.008563995361328125,,0.008563995361328125
173,1739,-0.008613204583525658,,0.008613204583525658,
174,1749,,-0.008563995361328125,,0.008563995361328125
174,1749,-0.008617401123046875,,0.008617401123046875,
175,1759,,-0.008556365966796875,,0.008556365966796875
175,1759,-0.00862197857350111,,0.00862197857350111,
176,1769,,-0.008640289306640625,,0.008640289306640625
176,1769,-0.008625412359833717,,0.008625412359833717,
177,1779,,-0.008602142333984375,,0.008602142333984375
177,1779,-0.008631134405732155,,0.008631134405732155,
178,1789,,-0.008663177490234375,,0.008663177490234375
178,1789,-0.008636474609375,,0.008636474609375,
179,1799,,-0.00872039794921875,,0.00872039794921875
179,1799,-0.008640671148896217,,0.008640671148896217,
180,1809,,-0.00856781005859375,,0.00856781005859375
180,1809,-0.00864334125071764,,0.00864334125071764,
181,1819,,-0.008640289306640625,,0.008640289306640625
181,1819,-0.008648300543427467,,0.008648300543427467,
182,1829,,-0.00870513916015625,,0.00870513916015625
182,1829,-0.00865249615162611,,0.00865249615162611,
183,1839,,-0.00868988037109375,,0.00868988037109375
183,1839,-0.008657073602080345,,0.008657073602080345,
184,1849,,-0.008697509765625,,0.008697509765625
184,1849,-0.008662032894790173,,0.008662032894790173,
185,1859,,-0.008640289306640625,,0.008640289306640625
185,1859,-0.00866622943431139,,0.00866622943431139,
186,1869,,-0.00867462158203125,,0.00867462158203125
186,1869,-0.008670425042510033,,0.008670425042510033,
187,1879,,-0.0086822509765625,,0.0086822509765625
187,1879,-0.00867614708840847,,0.00867614708840847,
188,1889,,-0.00873565673828125,,0.00873565673828125
188,1889,-0.008681869134306908,,0.008681869134306908,
189,1899,,-0.008708953857421875,,0.008708953857421875
189,1899,-0.008687210269272327,,0.008687210269272327,
190,1909,,-0.00879669189453125,,0.00879669189453125
190,1909,-0.008689498528838158,,0.008689498528838158,
191,1919,,-0.00864410400390625,,0.00864410400390625
191,1919,-0.008695220574736595,,0.008695220574736595,
192,1929,,-0.008697509765625,,0.008697509765625
192,1929,-0.008699417114257812,,0.008699417114257812,
193,1939,,-0.008731842041015625,,0.008731842041015625
193,1939,-0.00870437640696764,,0.00870437640696764,
194,1949,,-0.00870513916015625,,0.00870513916015625
194,1949,-0.008708953857421875,,0.008708953857421875,
195,1959,,-0.008747100830078125,,0.008747100830078125
195,1959,-0.008715057745575905,,0.008715057745575905,
196,1969,,-0.008785247802734375,,0.008785247802734375
196,1969,-0.008720779791474342,,0.008720779791474342,
197,1979,,-0.008663177490234375,,0.008663177490234375
197,1979,-0.008724975399672985,,0.008724975399672985,
198,1989,,-0.008625030517578125,,0.008625030517578125
198,1989,-0.008730316534638405,,0.008730316534638405,
199,1999,,-0.008708953857421875,,0.008708953857421875
199,1999,-0.008733749389648438,,0.008733749389648438,
200,2009,,-0.008739471435546875,,0.008739471435546875
200,2009,-0.008739853277802467,,0.008739853277802467,
201,2019,,-0.008754730224609375,,0.008754730224609375
201,2019,-0.00874481163918972,,0.00874481163918972,
202,2029,,-0.00861358642578125,,0.00861358642578125
202,2029,-0.00874939002096653,,0.00874939002096653,
203,2039,,-0.0086822509765625,,0.0086822509765625
203,2039,-0.008755112066864967,,0.008755112066864967,
204,2049,,-0.008945465087890625,,0.008945465087890625
204,2049,-0.008760452270507812,,0.008760452270507812,
205,2059,,-0.008701324462890625,,0.008701324462890625
205,2059,-0.008765792474150658,,0.008765792474150658,
206,2069,,-0.008937835693359375,,0.008937835693359375
206,2069,-0.008770751766860485,,0.008770751766860485,
207,2079,,-0.008678436279296875,,0.008678436279296875
207,2079,-0.008774948306381702,,0.008774948306381702,
208,2089,,-0.008819580078125,,0.008819580078125
208,2089,-0.008782577700912952,,0.008782577700912952,
209,2099,,-0.008716583251953125,,0.008716583251953125
209,2099,-0.008786773309111595,,0.008786773309111595,
210,2109,,-0.008914947509765625,,0.008914947509765625
210,2109,-0.008792495355010033,,0.008792495355010033,
211,2119,,-0.008876800537109375,,0.008876800537109375
211,2119,-0.00879669189453125,,0.00879669189453125,
212,2129,,-0.008762359619140625,,0.008762359619140625
212,2129,-0.008803939446806908,,0.008803939446806908,
213,2139,,-0.00885772705078125,,0.00885772705078125
213,2139,-0.008809280581772327,,0.008809280581772327,
214,2149,,-0.008769989013671875,,0.008769989013671875
214,2149,-0.008813095279037952,,0.008813095279037952,
215,2159,,-0.008831024169921875,,0.008831024169921875
215,2159,-0.00881881732493639,,0.00881881732493639,
216,2169,,-0.008937835693359375,,0.008937835693359375
216,2169,-0.00882644671946764,,0.00882644671946764,
217,2179,,-0.008907318115234375,,0.008907318115234375
217,2179,-0.008830642327666283,,0.008830642327666283,
218,2189,,-0.008747100830078125,,0.008747100830078125
218,2189,-0.008836746215820312,,0.008836746215820312,
219,2199,,-0.0088348388671875,,0.0088348388671875
219,2199,-0.008842850103974342,,0.008842850103974342,
220,2209,,-0.008731842041015625,,0.008731842041015625
220,2209,-0.008847808465361595,,0.008847808465361595,
221,2219,,-0.00896453857421875,,0.00896453857421875
221,2219,-0.008854294195771217,,0.008854294195771217,
222,2229,,-0.00893402099609375,,0.00893402099609375
222,2229,-0.008858871646225452,,0.008858871646225452,
223,2239,,-0.00875091552734375,,0.00875091552734375
223,2239,-0.00886611919850111,,0.00886611919850111,
224,2249,,-0.008914947509765625,,0.008914947509765625
224,2249,-0.00887146033346653,,0.00887146033346653,
225,2259,,-0.008861541748046875,,0.008861541748046875
225,2259,-0.008876418694853783,,0.008876418694853783,
226,2269,,-0.008808135986328125,,0.008808135986328125
226,2269,-0.008881759829819202,,0.008881759829819202,
227,2279,,-0.008846282958984375,,0.008846282958984375
227,2279,-0.008890533819794655,,0.008890533819794655,
228,2289,,-0.008884429931640625,,0.008884429931640625
228,2289,-0.008894729427993298,,0.008894729427993298,
229,2299,,-0.00905609130859375,,0.00905609130859375
229,2299,-0.008901596069335938,,0.008901596069335938,
230,2309,,-0.009014129638671875,,0.009014129638671875
230,2309,-0.008908080868422985,,0.008908080868422985,
231,2319,,-0.0087890625,,0.0087890625
231,2319,-0.00891265831887722,,0.00891265831887722,
232,2329,,-0.00878143310546875,,0.00878143310546875
232,2329,-0.008919144049286842,,0.008919144049286842,
233,2339,,-0.008831024169921875,,0.008831024169921875
233,2339,-0.008925247006118298,,0.008925247006118298,
234,2349,,-0.008922576904296875,,0.008922576904296875
234,2349,-0.00893249548971653,,0.00893249548971653,
235,2359,,-0.008853912353515625,,0.008853912353515625
235,2359,-0.008938598446547985,,0.008938598446547985,
236,2369,,-0.008930206298828125,,0.008930206298828125
236,2369,-0.008945846930146217,,0.008945846930146217,
237,2379,,-0.009044647216796875,,0.009044647216796875
237,2379,-0.008951187133789062,,0.008951187133789062,
238,2389,,-0.0087890625,,0.0087890625
238,2389,-0.008953857235610485,,0.008953857235610485,
239,2399,,-0.008884429931640625,,0.008884429931640625
239,2399,-0.0089569091796875,,0.0089569091796875,
240,2409,,-0.009033203125,,0.009033203125
240,2409,-0.008962249383330345,,0.008962249383330345,
241,2419,,-0.008968353271484375,,0.008968353271484375
241,2419,-0.008968353271484375,,0.008968353271484375,
242,2429,,-0.009006500244140625,,0.009006500244140625
242,2429,-0.008974457159638405,,0.008974457159638405,
243,2439,,-0.009204864501953125,,0.009204864501953125
243,2439,-0.008982849307358265,,0.008982849307358265,
244,2449,,-0.009128570556640625,,0.009128570556640625
244,2449,-0.008988571353256702,,0.008988571353256702,
245,2459,,-0.00913238525390625,,0.00913238525390625
245,2459,-0.008996200747787952,,0.008996200747787952,
246,2469,,-0.009189605712890625,,0.009189605712890625
246,2469,-0.00900192279368639,,0.00900192279368639,
247,2479,,-0.00885009765625,,0.00885009765625
247,2479,-0.009009933099150658,,0.009009933099150658,
248,2489,,-0.008983612060546875,,0.008983612060546875
248,2489,-0.009015655145049095,,0.009015655145049095,
249,2499,,-0.00896453857421875,,0.00896453857421875
249,2499,-0.009021759033203125,,0.009021759033203125,
250,2509,,-0.0086822509765625,,0.0086822509765625
250,2509,-0.0089569091796875,,0.0089569091796875,
251,2519,,-0.00847625732421875,,0.00847625732421875
251,2519,-0.008539581671357155,,0.008539581671357155,
252,2529,,-0.0083465576171875,,0.0083465576171875
252,2529,-0.0083465576171875,,0.0083465576171875,
253,2539,,-0.00832366943359375,,0.00832366943359375
253,2539,-0.008278274908661842,,0.008278274908661842,
254,2549,,-0.008270263671875,,0.008270263671875
254,2549,-0.008256912231445312,,0.008256912231445312,
255,2559,,-0.0083160400390625,,0.0083160400390625
255,2559,-0.008251190185546875,,0.008251190185546875,
256,2569,,-0.0081634521484375,,0.0081634521484375
256,2569,-0.008249664679169655,,0.008249664679169655,
257,2579,,-0.008270263671875,,0.008270263671875
257,2579,-0.008251572027802467,,0.008251572027802467,
258,2589,,-0.00811767578125,,0.00811767578125
258,2589,-0.00825424212962389,,0.00825424212962389,
259,2599,,-0.008159637451171875,,0.008159637451171875
259,2599,-0.0082550048828125,,0.0082550048828125,
260,2609,,-0.00823974609375,,0.00823974609375
260,2609,-0.008256912231445312,,0.008256912231445312,
261,2619,,-0.008358001708984375,,0.008358001708984375
261,2619,-0.008258437737822533,,0.008258437737822533,
262,2629,,-0.00818634033203125,,0.00818634033203125
262,2629,-0.008260726928710938,,0.008260726928710938,
263,2639,,-0.00830841064453125,,0.00830841064453125
263,2639,-0.00826415978372097,,0.00826415978372097,
264,2649,,-0.00832366943359375,,0.00832366943359375
264,2649,-0.008265686221420765,,0.008265686221420765,
265,2659,,-0.008296966552734375,,0.008296966552734375
265,2659,-0.008267974480986595,,0.008267974480986595,
266,2669,,-0.00814056396484375,,0.00814056396484375
266,2669,-0.00827178917825222,,0.00827178917825222,
267,2679,,-0.008167266845703125,,0.008167266845703125
267,2679,-0.008272552862763405,,0.008272552862763405,
268,2689,,-0.0082244873046875,,0.0082244873046875
268,2689,-0.008274078369140625,,0.008274078369140625,
269,2699,,-0.00806427001953125,,0.00806427001953125
269,2699,-0.008277511224150658,,0.008277511224150658,
270,2709,,-0.008331298828125,,0.008331298828125
