epoch,step,test_loss,test_renyi_lb,train_loss_epoch,train_loss_step,train_renyi_lb_epoch,train_renyi_lb_step
0,7,,,-0.01614673249423504,,0.01614673249423504,
1,15,,,-0.09529046714305878,,0.09529046714305878,
2,23,,,-0.16897477209568024,,0.16897477209568024,
3,31,,,-0.23855341970920563,,0.23855341970920563,
4,39,,,-0.30138128995895386,,0.30138128995895386,
5,47,,,-0.3573576807975769,,0.3573576807975769,
6,49,,,,-0.3818471431732178,,0.3818471431732178
6,55,,,-0.4102887809276581,,0.4102887809276581,
7,63,,,-0.4568806290626526,,0.4568806290626526,
8,71,,,-0.49431025981903076,,0.49431025981903076,
9,79,,,-0.5326593518257141,,0.5326593518257141,
10,87,,,-0.5652961134910583,,0.5652961134910583,
11,95,,,-0.6013088822364807,,0.6013088822364807,
12,99,,,,-0.7135071754455566,,0.7135071754455566
12,103,,,-0.6385005116462708,,0.6385005116462708,
13,111,,,-0.6527022123336792,,0.6527022123336792,
14,119,,,-0.6966091990470886,,0.6966091990470886,
15,127,,,-0.7322927117347717,,0.7322927117347717,
16,135,,,-0.7576332092285156,,0.7576332092285156,
17,143,,,-0.7760912179946899,,0.7760912179946899,
18,149,,,,-0.8986644744873047,,0.8986644744873047
18,151,,,-0.8154647946357727,,0.8154647946357727,
19,159,,,-0.8404739499092102,,0.8404739499092102,
20,167,,,-0.8432304859161377,,0.8432304859161377,
21,175,,,-0.8865541219711304,,0.8865541219711304,
22,183,,,-0.8964908123016357,,0.8964908123016357,
23,191,,,-0.9377273321151733,,0.9377273321151733,
24,199,,,,-1.476226806640625,,1.476226806640625
24,199,,,-0.9560725688934326,,0.9560725688934326,
25,207,,,-0.9568476676940918,,0.9568476676940918,
26,215,,,-0.9748846888542175,,0.9748846888542175,
27,223,,,-0.9767134785652161,,0.9767134785652161,
28,231,,,-1.0029596090316772,,1.0029596090316772,
29,239,,,-0.9925703406333923,,0.9925703406333923,
30,247,,,-1.0069689750671387,,1.0069689750671387,
31,249,,,,-1.1570940017700195,,1.1570940017700195
31,255,,,-1.076525092124939,,1.076525092124939,
32,263,,,-0.9895513653755188,,0.9895513653755188,
33,271,,,-1.0424481630325317,,1.0424481630325317,
34,279,,,-1.10200834274292,,1.10200834274292,
35,287,,,-1.0688140392303467,,1.0688140392303467,
36,295,,,-1.122148871421814,,1.122148871421814,
37,299,,,,-1.3134088516235352,,1.3134088516235352
37,303,,,-1.1633427143096924,,1.1633427143096924,
38,311,,,-1.1588807106018066,,1.1588807106018066,
39,319,,,-1.2139034271240234,,1.2139034271240234,
40,327,,,-1.1827517747879028,,1.1827517747879028,
41,335,,,-1.2289193868637085,,1.2289193868637085,
42,343,,,-1.1893333196640015,,1.1893333196640015,
43,349,,,,-0.7590694427490234,,0.7590694427490234
43,351,,,-1.2273019552230835,,1.2273019552230835,
44,359,,,-1.2807841300964355,,1.2807841300964355,
45,367,,,-1.2120476961135864,,1.2120476961135864,
46,375,,,-1.1656265258789062,,1.1656265258789062,
47,383,,,-1.1837555170059204,,1.1837555170059204,
48,391,,,-1.1808435916900635,,1.1808435916900635,
49,399,,,,-1.3555879592895508,,1.3555879592895508
49,399,,,-1.2374409437179565,,1.2374409437179565,
50,407,,,-1.245741367340088,,1.245741367340088,
51,415,,,-1.2290170192718506,,1.2290170192718506,
52,423,,,-1.247847080230713,,1.247847080230713,
