epoch,step,test_loss,test_renyi_lb,train_loss_epoch,train_loss_step,train_renyi_lb_epoch,train_renyi_lb_step
0,7,,,-0.022478103637695312,,0.022478103637695312,
1,9,,,,-0.0596771240234375,,0.0596771240234375
1,15,,,-0.07724983245134354,,0.07724983245134354,
2,19,,,,-0.12713956832885742,,0.12713956832885742
2,23,,,-0.13032111525535583,,0.13032111525535583,
3,29,,,,-0.18815946578979492,,0.18815946578979492
3,31,,,-0.17909853160381317,,0.17909853160381317,
4,39,,,,-0.2586226463317871,,0.2586226463317871
4,39,,,-0.23308461904525757,,0.23308461904525757,
5,47,,,-0.2877253293991089,,0.2877253293991089,
6,49,,,,-0.31847095489501953,,0.31847095489501953
6,55,,,-0.3367062211036682,,0.3367062211036682,
7,59,,,,-0.38346409797668457,,0.38346409797668457
7,63,,,-0.3831087350845337,,0.3831087350845337,
8,69,,,,-0.43640947341918945,,0.43640947341918945
8,71,,,-0.42979955673217773,,0.42979955673217773,
9,79,,,,-0.5082201957702637,,0.5082201957702637
9,79,,,-0.47782695293426514,,0.47782695293426514,
10,80,-0.5095901489257812,0.5095901489257812,,,,
