epoch,step,train_loss_epoch,train_loss_step,train_renyi_lb_epoch,train_renyi_lb_step
63,255,-0.007441278081387281,,0.007441278081387281,
64,259,-0.007425628136843443,,0.007425628136843443,
65,263,-0.0074495961889624596,,0.0074495961889624596,
66,267,-0.007449205964803696,,0.007449205964803696,
67,271,-0.007443610113114119,,0.007443610113114119,
68,275,-0.007429191842675209,,0.007429191842675209,
69,279,-0.007425548974424601,,0.007425548974424601,
70,283,-0.00745623791590333,,0.00745623791590333,
71,287,-0.007413306273519993,,0.007413306273519993,
72,291,-0.007449198514223099,,0.007449198514223099,
73,295,-0.007443060167133808,,0.007443060167133808,
74,299,,-0.007406711578369141,,0.007406711578369141
74,299,-0.007452677935361862,,0.007452677935361862,
75,303,-0.00741871353238821,,0.00741871353238821,
76,307,-0.007462998386472464,,0.007462998386472464,
77,311,-0.007440199144184589,,0.007440199144184589,
78,315,-0.007464014459401369,,0.007464014459401369,
79,319,-0.007458548527210951,,0.007458548527210951,
80,323,-0.007447298616170883,,0.007447298616170883,
81,327,-0.007463050074875355,,0.007463050074875355,
82,331,-0.007451913319528103,,0.007451913319528103,
83,335,-0.007433558348566294,,0.007433558348566294,
84,339,-0.007451875135302544,,0.007451875135302544,
85,343,-0.007465606555342674,,0.007465606555342674,
86,347,-0.00743793323636055,,0.00743793323636055,
87,349,,-0.006390571594238281,,0.006390571594238281
87,351,-0.0074502588249742985,,0.0074502588249742985,
88,355,-0.007466641720384359,,0.007466641720384359,
89,359,-0.007462763227522373,,0.007462763227522373,
90,363,-0.007439020089805126,,0.007439020089805126,
91,367,-0.007482538465410471,,0.007482538465410471,
92,371,-0.007456143386662006,,0.007456143386662006,
93,375,-0.007458951789885759,,0.007458951789885759,
94,379,-0.00746155995875597,,0.00746155995875597,
95,383,-0.007463984657078981,,0.007463984657078981,
96,387,-0.007472123950719833,,0.007472123950719833,
97,391,-0.007456979714334011,,0.007456979714334011,
98,395,-0.007468059659004211,,0.007468059659004211,
99,399,,-0.005774021148681641,,0.005774021148681641
99,399,-0.007474268786609173,,0.007474268786609173,
100,403,-0.0074443817138671875,,0.0074443817138671875,
101,407,-0.007406067568808794,,0.007406067568808794,
102,411,-0.007459294516593218,,0.007459294516593218,
103,415,-0.007473018020391464,,0.007473018020391464,
104,419,-0.007473409175872803,,0.007473409175872803,
105,423,-0.00747359823435545,,0.00747359823435545,
106,427,-0.0074188183061778545,,0.0074188183061778545,
107,431,-0.007461246568709612,,0.007461246568709612,
108,435,-0.007465218659490347,,0.007465218659490347,
109,439,-0.007476429920643568,,0.007476429920643568,
110,443,-0.007472694385796785,,0.007472694385796785,
111,447,-0.007471368182450533,,0.007471368182450533,
112,449,,-0.0064182281494140625,,0.0064182281494140625
112,451,-0.0074661471880972385,,0.0074661471880972385,
113,455,-0.0074718790128827095,,0.0074718790128827095,
114,459,-0.007476858329027891,,0.007476858329027891,
115,463,-0.00747432466596365,,0.00747432466596365,
116,467,-0.007407583761960268,,0.007407583761960268,
117,471,-0.00749115040525794,,0.00749115040525794,
118,475,-0.007397629786282778,,0.007397629786282778,
119,479,-0.007478977553546429,,0.007478977553546429,
120,483,-0.007484531495720148,,0.007484531495720148,
121,487,-0.007478725165128708,,0.007478725165128708,
122,491,-0.00744925020262599,,0.00744925020262599,
123,495,-0.007449825759977102,,0.007449825759977102,
124,499,,-0.005193233489990234,,0.005193233489990234
124,499,-0.007468817755579948,,0.007468817755579948,
125,503,-0.007484933827072382,,0.007484933827072382,
126,507,-0.007466929033398628,,0.007466929033398628,
127,511,-0.007476774975657463,,0.007476774975657463,
128,515,-0.00748708751052618,,0.00748708751052618,
129,519,-0.007481069304049015,,0.007481069304049015,
130,523,-0.007478335872292519,,0.007478335872292519,
131,527,-0.007479489780962467,,0.007479489780962467,
132,531,-0.007483013439923525,,0.007483013439923525,
133,535,-0.007481190375983715,,0.007481190375983715,
134,539,-0.007486604619771242,,0.007486604619771242,
135,543,-0.007475662045180798,,0.007475662045180798,
136,547,-0.007484389003366232,,0.007484389003366232,
137,549,,-0.006626129150390625,,0.006626129150390625
137,551,-0.007496853359043598,,0.007496853359043598,
138,555,-0.007461093831807375,,0.007461093831807375,
139,559,-0.007482499815523624,,0.007482499815523624,
140,563,-0.007351711858063936,,0.007351711858063936,
141,567,-0.007513418793678284,,0.007513418793678284,
142,571,-0.0074674831703305244,,0.0074674831703305244,
143,575,-0.007496432866901159,,0.007496432866901159,
144,579,-0.007444491609930992,,0.007444491609930992,
145,583,-0.007511355448514223,,0.007511355448514223,
146,587,-0.007494700141251087,,0.007494700141251087,
147,591,-0.0074699572287499905,,0.0074699572287499905,
148,595,-0.007495576050132513,,0.007495576050132513,
149,599,,-0.011169910430908203,,0.011169910430908203
149,599,-0.007454848848283291,,0.007454848848283291,
150,603,-0.007498474325984716,,0.007498474325984716,
151,607,-0.007487116847187281,,0.007487116847187281,
152,611,-0.007500011008232832,,0.007500011008232832,
153,615,-0.007468478754162788,,0.007468478754162788,
154,619,-0.007485990412533283,,0.007485990412533283,
155,623,-0.007485776674002409,,0.007485776674002409,
156,627,-0.00743871321901679,,0.00743871321901679,
157,631,-0.007458251900970936,,0.007458251900970936,
158,635,-0.007503807079046965,,0.007503807079046965,
159,639,-0.007484869100153446,,0.007484869100153446,
160,643,-0.0075025008991360664,,0.0075025008991360664,
161,647,-0.007503074128180742,,0.007503074128180742,
162,649,,-0.008278846740722656,,0.008278846740722656
162,651,-0.0075046950951218605,,0.0075046950951218605,
163,655,-0.00749459583312273,,0.00749459583312273,
