epoch,step,test_loss,test_renyi_lb,train_loss_epoch,train_loss_step,train_renyi_lb_epoch,train_renyi_lb_step
0,7,,,0.1010555699467659,,-0.1010555699467659,
1,15,,,0.08139234781265259,,-0.08139234781265259,
2,23,,,0.06534194946289062,,-0.06534194946289062,
3,31,,,0.052336156368255615,,-0.052336156368255615,
4,39,,,0.041322171688079834,,-0.041322171688079834,
5,47,,,0.0317462682723999,,-0.0317462682723999,
6,49,,,,0.028150081634521484,,-0.028150081634521484
6,55,,,0.023408830165863037,,-0.023408830165863037,
7,63,,,0.016013143584132195,,-0.016013143584132195,
8,71,,,0.009495139122009277,,-0.009495139122009277,
9,79,,,0.0037873985711485147,,-0.0037873985711485147,
10,87,,,-0.0010587573051452637,,0.0010587573051452637,
11,95,,,-0.005221546161919832,,0.005221546161919832,
12,99,,,,-0.007235050201416016,,0.007235050201416016
12,103,,,-0.008857309818267822,,0.008857309818267822,
13,111,,,-0.011883615516126156,,0.011883615516126156,
14,119,,,-0.014385104179382324,,0.014385104179382324,
15,127,,,-0.016504526138305664,,0.016504526138305664,
16,135,,,-0.018249154090881348,,0.018249154090881348,
17,143,,,-0.019610941410064697,,0.019610941410064697,
18,149,,,,-0.021782875061035156,,0.021782875061035156
18,151,,,-0.020817279815673828,,0.020817279815673828,
19,159,,,-0.021720528602600098,,0.021720528602600098,
20,167,,,-0.022488536313176155,,0.022488536313176155,
21,175,,,-0.0230982918292284,,0.0230982918292284,
22,183,,,-0.023575246334075928,,0.023575246334075928,
23,191,,,-0.023967385292053223,,0.023967385292053223,
24,199,,,,-0.024730682373046875,,0.024730682373046875
24,199,,,-0.024267196655273438,,0.024267196655273438,
25,207,,,-0.024471580982208252,,0.024471580982208252,
26,215,,,-0.024639127776026726,,0.024639127776026726,
27,223,,,-0.02479010634124279,,0.02479010634124279,
28,231,,,-0.024878261610865593,,0.024878261610865593,
29,239,,,-0.02491915412247181,,0.02491915412247181,
30,247,,,-0.02498680166900158,,0.02498680166900158,
31,249,,,,-0.025567054748535156,,0.025567054748535156
31,255,,,-0.02502155490219593,,0.02502155490219593,
32,263,,,-0.025053739547729492,,0.025053739547729492,
33,271,,,-0.02506827935576439,,0.02506827935576439,
34,279,,,-0.025087356567382812,,0.025087356567382812,
35,287,,,-0.025087056681513786,,0.025087056681513786,
36,295,,,-0.025097906589508057,,0.025097906589508057,
37,299,,,,-0.020491600036621094,,0.020491600036621094
37,303,,,-0.025112926959991455,,0.025112926959991455,
38,311,,,-0.02511775493621826,,0.02511775493621826,
39,319,,,-0.025115907192230225,,0.025115907192230225,
40,327,,,-0.02512526698410511,,0.02512526698410511,
41,335,,,-0.025128662586212158,,0.025128662586212158,
42,343,,,-0.02512568235397339,,0.02512568235397339,
43,349,,,,-0.02731037139892578,,0.02731037139892578
43,351,,,-0.025137007236480713,,0.025137007236480713,
44,359,,,-0.025144219398498535,,0.025144219398498535,
45,367,,,-0.02514350600540638,,0.02514350600540638,
46,375,,,-0.025140108540654182,,0.025140108540654182,
47,383,,,-0.025150299072265625,,0.025150299072265625,
48,391,,,-0.025150299072265625,,0.025150299072265625,
49,399,,,,-0.02081298828125,,0.02081298828125
49,399,,,-0.025153102353215218,,0.025153102353215218,
50,407,,,-0.02516651339828968,,0.02516651339828968,
51,415,,,-0.025165975093841553,,0.025165975093841553,
52,423,,,-0.025161443278193474,,0.025161443278193474,
53,431,,,-0.02516055293381214,,0.02516055293381214,
