6,2,300,[32],1e-05,128,0.6545292139053345,5.259699399893426,5.259699399893426,5.259699399893426,-0.6364041566848755,3.9687660293032163,3.9687660293032163,3.9687660293032163
6,2,300,[32],1e-05,256,0.6535293459892273,5.258699531977319,5.258699531977319,5.258699531977319,-0.6359694004058838,3.969200785582208,3.969200785582208,3.969200785582208
6,2,300,[32],1e-05,512,0.6540132761001587,5.2591834620882505,5.2591834620882505,5.2591834620882505,-0.6362305879592896,3.9689395980288023,3.9689395980288023,3.9689395980288023
6,2,300,[32],3e-05,128,0.7523343563079834,5.357504542296075,5.357504542296075,5.357504542296075,-0.4939800500869751,4.111190135901117,4.111190135901117,4.111190135901117
6,2,300,[32],3e-05,256,0.749228835105896,5.354399021093988,5.354399021093988,5.354399021093988,-0.4927437901496887,4.112426395838403,4.112426395838403,4.112426395838403
6,2,300,[32],3e-05,512,0.7507051825523376,5.3558753685404294,5.3558753685404294,5.3558753685404294,-0.4935722351074219,4.11159795088067,4.11159795088067,4.11159795088067
6,2,300,[32],0.0001,128,1.0592628717422485,5.66443305773034,5.66443305773034,5.66443305773034,-0.051128700375556946,4.554041485612535,4.554041485612535,4.554041485612535
6,2,300,[32],0.0001,256,1.046030879020691,5.651201065008783,5.651201065008783,5.651201065008783,-0.04729768633842468,4.557872499649667,4.557872499649667,4.557872499649667
6,2,300,[32],0.0001,512,1.0508861541748047,5.6560563401628965,5.6560563401628965,5.6560563401628965,-0.05024302750825882,4.554927158479833,4.554927158479833,4.554927158479833
6,2,300,[32],0.001,128,8.870043754577637,13.475213940565729,13.475213940565729,13.475213940565729,4.2334089279174805,8.838579113905572,8.838579113905572,8.838579113905572
6,2,300,[32],0.001,256,8.100211143493652,12.705381329481744,12.705381329481744,12.705381329481744,4.804289817810059,9.40946000379815,9.40946000379815,9.40946000379815
6,2,300,[32],0.001,512,7.859313011169434,12.464483197157525,12.464483197157525,12.464483197157525,4.9658708572387695,9.571041043226861,9.571041043226861,9.571041043226861
6,2,300,[64],1e-05,128,0.11662331223487854,4.72179349822297,4.72179349822297,4.72179349822297,0.12059682607650757,4.725767012064599,4.725767012064599,4.725767012064599
6,2,300,[64],1e-05,256,0.11574609577655792,4.72091628176465,4.72091628176465,4.72091628176465,0.12128846347332001,4.726458649461412,4.726458649461412,4.726458649461412
6,2,300,[64],1e-05,512,0.11608496308326721,4.721255149071359,4.721255149071359,4.721255149071359,0.1207939088344574,4.725964094822549,4.725964094822549,4.725964094822549
6,2,300,[64],3e-05,128,0.3387739956378937,4.9439441816259855,4.9439441816259855,4.9439441816259855,0.33071327209472656,4.935883458082818,4.935883458082818,4.935883458082818
6,2,300,[64],3e-05,256,0.33589306473731995,4.941063250725412,4.941063250725412,4.941063250725412,0.3327590227127075,4.937929208700799,4.937929208700799,4.937929208700799
6,2,300,[64],3e-05,512,0.33709490299224854,4.94226508898034,4.94226508898034,4.94226508898034,0.3313744068145752,4.936544592802667,4.936544592802667,4.936544592802667
6,2,300,[64],0.0001,128,0.937556266784668,5.54272645277276,5.54272645277276,5.54272645277276,0.8780683279037476,5.483238513891839,5.483238513891839,5.483238513891839
6,2,300,[64],0.0001,256,0.9234851598739624,5.528655345862054,5.528655345862054,5.528655345862054,0.8827626705169678,5.48793285650506,5.48793285650506,5.48793285650506
6,2,300,[64],0.0001,512,0.9282574653625488,5.533427651350641,5.533427651350641,5.533427651350641,0.8795840740203857,5.4847542600084775,5.4847542600084775,5.4847542600084775
6,2,300,[64],0.001,128,17.460371017456055,22.06554120344415,22.06554120344415,22.06554120344415,14.367515563964844,18.972685749952937,18.972685749952937,18.972685749952937
6,2,300,[64],0.001,256,16.62383270263672,21.229002888624812,21.229002888624812,21.229002888624812,15.748638153076172,20.353808339064265,20.353808339064265,20.353808339064265
6,2,300,[64],0.001,512,16.766925811767578,21.37209599775567,21.37209599775567,21.37209599775567,16.666833877563477,21.27200406355157,21.27200406355157,21.27200406355157
6,2,300,[128],1e-05,128,-0.46748781204223633,4.1376823739458555,4.1376823739458555,4.1376823739458555,0.7630820274353027,5.3682522134233945,5.3682522134233945,5.3682522134233945
6,2,300,[128],1e-05,256,-0.46560990810394287,4.139560277884149,4.139560277884149,4.139560277884149,0.7646304368972778,5.36980062288537,5.36980062288537,5.36980062288537
6,2,300,[128],1e-05,512,-0.4652838706970215,4.13988631529107,4.13988631529107,4.13988631529107,0.7646100521087646,5.3697802380968565,5.3697802380968565,5.3697802380968565
6,2,300,[128],3e-05,128,0.06729697436094284,4.672467160349035,4.672467160349035,4.672467160349035,1.0448882579803467,5.6500584439684385,5.6500584439684385,5.6500584439684385
