epoch,step,test_loss,test_renyi_lb,train_loss_epoch,train_loss_step,train_renyi_lb_epoch,train_renyi_lb_step
0,7,,,-0.09056183695793152,,0.09056183695793152,
1,15,,,-0.0934581384062767,,0.0934581384062767,
2,23,,,-0.09499263018369675,,0.09499263018369675,
3,31,,,-0.09621909260749817,,0.09621909260749817,
4,39,,,-0.09670931100845337,,0.09670931100845337,
5,47,,,-0.09731966257095337,,0.09731966257095337,
6,49,,,,-0.13845926523208618,,0.13845926523208618
6,55,,,-0.09763473272323608,,0.09763473272323608,
7,63,,,-0.09821803122758865,,0.09821803122758865,
8,71,,,-0.09823112934827805,,0.09823112934827805,
9,79,,,-0.09830766171216965,,0.09830766171216965,
10,87,,,-0.09837713092565536,,0.09837713092565536,
11,95,,,-0.09838927537202835,,0.09838927537202835,
12,99,,,,-0.10260295867919922,,0.10260295867919922
12,103,,,-0.09886391460895538,,0.09886391460895538,
13,111,,,-0.09880972653627396,,0.09880972653627396,
14,119,,,-0.09889964759349823,,0.09889964759349823,
15,127,,,-0.09919728338718414,,0.09919728338718414,
16,135,,,-0.09881357848644257,,0.09881357848644257,
17,143,,,-0.09879202395677567,,0.09879202395677567,
18,149,,,,-0.11762344837188721,,0.11762344837188721
18,151,,,-0.0989355519413948,,0.0989355519413948,
19,159,,,-0.09915759414434433,,0.09915759414434433,
20,167,,,-0.09879336506128311,,0.09879336506128311,
21,175,,,-0.099436916410923,,0.099436916410923,
22,183,,,-0.09911495447158813,,0.09911495447158813,
23,191,,,-0.0991172268986702,,0.0991172268986702,
24,199,,,,-0.10178810358047485,,0.10178810358047485
24,199,,,-0.09959787130355835,,0.09959787130355835,
25,207,,,-0.09980495274066925,,0.09980495274066925,
26,215,,,-0.09911192953586578,,0.09911192953586578,
27,223,,,-0.09927909821271896,,0.09927909821271896,
28,231,,,-0.09916172921657562,,0.09916172921657562,
29,239,,,-0.09999845921993256,,0.09999845921993256,
30,247,,,-0.09937557578086853,,0.09937557578086853,
31,249,,,,-0.13167619705200195,,0.13167619705200195
31,255,,,-0.10008624196052551,,0.10008624196052551,
32,263,,,-0.09973593801259995,,0.09973593801259995,
33,271,,,-0.09990749508142471,,0.09990749508142471,
34,279,,,-0.09985758364200592,,0.09985758364200592,
35,287,,,-0.10005341470241547,,0.10005341470241547,
36,295,,,-0.10036550462245941,,0.10036550462245941,
37,299,,,,-0.043608665466308594,,0.043608665466308594
37,303,,,-0.10155609995126724,,0.10155609995126724,
38,311,,,-0.10067474097013474,,0.10067474097013474,
39,319,,,-0.10110893845558167,,0.10110893845558167,
40,327,,,-0.10072728991508484,,0.10072728991508484,
41,335,,,-0.10164280980825424,,0.10164280980825424,
42,343,,,-0.10042505711317062,,0.10042505711317062,
43,349,,,,-0.11964887380599976,,0.11964887380599976
43,351,,,-0.10079514235258102,,0.10079514235258102,
44,359,,,-0.10078133642673492,,0.10078133642673492,
45,367,,,-0.10174457728862762,,0.10174457728862762,
46,375,,,-0.10112135112285614,,0.10112135112285614,
47,383,,,-0.10102522373199463,,0.10102522373199463,
48,391,,,-0.10099775344133377,,0.10099775344133377,
49,399,,,,-0.10970258712768555,,0.10970258712768555
49,399,,,-0.1009790450334549,,0.1009790450334549,
50,407,,,-0.1008659079670906,,0.1008659079670906,
51,415,,,-0.10089067369699478,,0.10089067369699478,
52,423,,,-0.10154486447572708,,0.10154486447572708,
53,431,,,-0.10125745832920074,,0.10125745832920074,
54,439,,,-0.10104765743017197,,0.10104765743017197,
55,447,,,-0.10151898860931396,,0.10151898860931396,
56,449,,,,-0.09459483623504639,,0.09459483623504639
56,455,,,-0.10152821987867355,,0.10152821987867355,
57,463,,,-0.10179957747459412,,0.10179957747459412,
58,471,,,-0.1015205904841423,,0.1015205904841423,
59,479,,,-0.10193021595478058,,0.10193021595478058,
60,487,,,-0.10209135711193085,,0.10209135711193085,
61,495,,,-0.1018601506948471,,0.1018601506948471,
62,499,,,,-0.1029505729675293,,0.1029505729675293
62,503,,,-0.1019703820347786,,0.1019703820347786,
63,511,,,-0.10219940543174744,,0.10219940543174744,
64,519,,,-0.10187851637601852,,0.10187851637601852,
65,527,,,-0.10295172035694122,,0.10295172035694122,
66,535,,,-0.10224197804927826,,0.10224197804927826,
67,543,,,-0.10290402919054031,,0.10290402919054031,
68,549,,,,-0.10672694444656372,,0.10672694444656372
68,551,,,-0.1026332676410675,,0.1026332676410675,
69,559,,,-0.10271041095256805,,0.10271041095256805,
70,567,,,-0.10226152837276459,,0.10226152837276459,
71,575,,,-0.10234149545431137,,0.10234149545431137,
72,583,,,-0.10302462428808212,,0.10302462428808212,
73,591,,,-0.10275677591562271,,0.10275677591562271,
74,599,,,,-0.1393197774887085,,0.1393197774887085
74,599,,,-0.10314878821372986,,0.10314878821372986,
75,607,,,-0.10272067785263062,,0.10272067785263062,
76,615,,,-0.10281010717153549,,0.10281010717153549,
77,623,,,-0.10244249552488327,,0.10244249552488327,
78,631,,,-0.10256274044513702,,0.10256274044513702,
79,639,,,-0.1031968742609024,,0.1031968742609024,
80,647,,,-0.10246875137090683,,0.10246875137090683,
81,649,,,,-0.10621815919876099,,0.10621815919876099
81,655,,,-0.10287348926067352,,0.10287348926067352,
82,663,,,-0.10304798930883408,,0.10304798930883408,
83,671,,,-0.10261552780866623,,0.10261552780866623,
84,679,,,-0.10270921885967255,,0.10270921885967255,
85,687,,,-0.10357065498828888,,0.10357065498828888,
86,695,,,-0.10301759093999863,,0.10301759093999863,
87,699,,,,-0.11272591352462769,,0.11272591352462769
87,703,,,-0.1031404435634613,,0.1031404435634613,
88,711,,,-0.1034330427646637,,0.1034330427646637,
89,719,,,-0.10317142307758331,,0.10317142307758331,
90,727,,,-0.10350562632083893,,0.10350562632083893,
91,735,,,-0.10352981090545654,,0.10352981090545654,
92,743,,,-0.10321752727031708,,0.10321752727031708,
93,749,,,,-0.10717803239822388,,0.10717803239822388
93,751,,,-0.10333294421434402,,0.10333294421434402,
94,759,,,-0.10409548133611679,,0.10409548133611679,
95,767,,,-0.10319925844669342,,0.10319925844669342,
96,775,,,-0.10349418967962265,,0.10349418967962265,
97,783,,,-0.10330647230148315,,0.10330647230148315,
98,791,,,-0.103935107588768,,0.103935107588768,
99,799,,,,-0.11751490831375122,,0.11751490831375122
99,799,,,-0.1036536768078804,,0.1036536768078804,
100,807,,,-0.1035533919930458,,0.1035533919930458,
101,815,,,-0.10340538620948792,,0.10340538620948792,
102,823,,,-0.10403160750865936,,0.10403160750865936,
103,831,,,-0.10372385382652283,,0.10372385382652283,
104,839,,,-0.10384898632764816,,0.10384898632764816,
105,847,,,-0.10399403423070908,,0.10399403423070908,
106,849,,,,-0.10755211114883423,,0.10755211114883423
106,855,,,-0.10415548086166382,,0.10415548086166382,
107,863,,,-0.10408218950033188,,0.10408218950033188,
108,871,,,-0.10430987179279327,,0.10430987179279327,
109,879,,,-0.10391229391098022,,0.10391229391098022,
110,887,,,-0.1039273589849472,,0.1039273589849472,
111,895,,,-0.10441242903470993,,0.10441242903470993,
112,899,,,,-0.12454080581665039,,0.12454080581665039
112,903,,,-0.10410245507955551,,0.10410245507955551,
113,911,,,-0.10407725721597672,,0.10407725721597672,
114,919,,,-0.10478539019823074,,0.10478539019823074,
115,927,,,-0.10431328415870667,,0.10431328415870667,
116,935,,,-0.10480117052793503,,0.10480117052793503,
117,943,,,-0.1043987050652504,,0.1043987050652504,
118,949,,,,-0.11216038465499878,,0.11216038465499878
118,951,,,-0.10435950011014938,,0.10435950011014938,
119,959,,,-0.104331836104393,,0.104331836104393,
120,967,,,-0.1045214831829071,,0.1045214831829071,
121,975,,,-0.10432426631450653,,0.10432426631450653,
122,983,,,-0.10430292040109634,,0.10430292040109634,
123,991,,,-0.10435424745082855,,0.10435424745082855,
124,999,,,,-0.08423340320587158,,0.08423340320587158
124,999,,,-0.10451836884021759,,0.10451836884021759,
125,1007,,,-0.10502035915851593,,0.10502035915851593,
126,1015,,,-0.10502064228057861,,0.10502064228057861,
127,1023,,,-0.10464148223400116,,0.10464148223400116,
128,1031,,,-0.1047532856464386,,0.1047532856464386,
129,1039,,,-0.10448253154754639,,0.10448253154754639,
130,1047,,,-0.10444082319736481,,0.10444082319736481,
131,1049,,,,-0.1113508939743042,,0.1113508939743042
131,1055,,,-0.104972243309021,,0.104972243309021,
132,1063,,,-0.1047026589512825,,0.1047026589512825,
133,1071,,,-0.10472246259450912,,0.10472246259450912,
134,1079,,,-0.10505882650613785,,0.10505882650613785,
135,1087,,,-0.10505307465791702,,0.10505307465791702,
136,1095,,,-0.1051456555724144,,0.1051456555724144,
137,1099,,,,-0.09417998790740967,,0.09417998790740967
137,1103,,,-0.10518830269575119,,0.10518830269575119,
138,1111,,,-0.1054006814956665,,0.1054006814956665,
139,1119,,,-0.10504280775785446,,0.10504280775785446,
140,1127,,,-0.10528332740068436,,0.10528332740068436,
141,1135,,,-0.10518263280391693,,0.10518263280391693,
142,1143,,,-0.10512162744998932,,0.10512162744998932,
143,1149,,,,-0.1327841877937317,,0.1327841877937317
143,1151,,,-0.10532767325639725,,0.10532767325639725,
144,1159,,,-0.10562412440776825,,0.10562412440776825,
145,1167,,,-0.10598567873239517,,0.10598567873239517,
146,1175,,,-0.10545884072780609,,0.10545884072780609,
147,1183,,,-0.10571076720952988,,0.10571076720952988,
148,1191,,,-0.10570558905601501,,0.10570558905601501,
149,1199,,,,-0.11803901195526123,,0.11803901195526123
149,1199,,,-0.10570874065160751,,0.10570874065160751,
150,1207,,,-0.10566078871488571,,0.10566078871488571,
151,1215,,,-0.10545771569013596,,0.10545771569013596,
152,1223,,,-0.1055007353425026,,0.1055007353425026,
153,1231,,,-0.10571996867656708,,0.10571996867656708,
154,1239,,,-0.10556024312973022,,0.10556024312973022,
155,1247,,,-0.10565173625946045,,0.10565173625946045,
156,1249,,,,-0.09955108165740967,,0.09955108165740967
156,1255,,,-0.10566168278455734,,0.10566168278455734,
157,1263,,,-0.10550043731927872,,0.10550043731927872,
158,1271,,,-0.10631496459245682,,0.10631496459245682,
159,1279,,,-0.10584183037281036,,0.10584183037281036,
160,1287,,,-0.10609715431928635,,0.10609715431928635,
161,1295,,,-0.1057918593287468,,0.1057918593287468,
162,1299,,,,-0.13240468502044678,,0.13240468502044678
162,1303,,,-0.10596495121717453,,0.10596495121717453,
163,1311,,,-0.10598760843276978,,0.10598760843276978,
164,1319,,,-0.10633065551519394,,0.10633065551519394,
165,1327,,,-0.10589256882667542,,0.10589256882667542,
166,1335,,,-0.10651567578315735,,0.10651567578315735,
167,1343,,,-0.10620371252298355,,0.10620371252298355,
168,1349,,,,-0.10280942916870117,,0.10280942916870117
168,1351,,,-0.1062585785984993,,0.1062585785984993,
169,1359,,,-0.10654531419277191,,0.10654531419277191,
170,1367,,,-0.10630756616592407,,0.10630756616592407,
171,1375,,,-0.10682363063097,,0.10682363063097,
172,1383,,,-0.10651124268770218,,0.10651124268770218,
173,1391,,,-0.10632896423339844,,0.10632896423339844,
174,1399,,,,-0.06122070550918579,,0.06122070550918579
174,1399,,,-0.10648762434720993,,0.10648762434720993,
175,1407,,,-0.1063263788819313,,0.1063263788819313,
176,1415,,,-0.10666979104280472,,0.10666979104280472,
177,1423,,,-0.106338731944561,,0.106338731944561,
178,1431,,,-0.10660707950592041,,0.10660707950592041,
179,1439,,,-0.10664507746696472,,0.10664507746696472,
180,1447,,,-0.10631711781024933,,0.10631711781024933,
181,1449,,,,-0.1101522445678711,,0.1101522445678711
181,1455,,,-0.10637833178043365,,0.10637833178043365,
