epoch,step,test_loss,test_renyi_lb,train_loss_epoch,train_loss_step,train_renyi_lb_epoch,train_renyi_lb_step
0,7,,,0.06747335195541382,,-0.06747335195541382,
1,9,,,,0.015296459197998047,,-0.015296459197998047
1,15,,,-0.005782782565802336,,0.005782782565802336,
2,19,,,,-0.0679159164428711,,0.0679159164428711
2,23,,,-0.0710459053516388,,0.0710459053516388,
3,29,,,,-0.1465167999267578,,0.1465167999267578
3,31,,,-0.13440144062042236,,0.13440144062042236,
4,39,,,,-0.22672748565673828,,0.22672748565673828
4,39,,,-0.1973324716091156,,0.1973324716091156,
5,47,,,-0.26077473163604736,,0.26077473163604736,
6,49,,,,-0.30294179916381836,,0.30294179916381836
6,55,,,-0.3253750503063202,,0.3253750503063202,
7,59,,,,-0.38834428787231445,,0.38834428787231445
7,63,,,-0.3913818597793579,,0.3913818597793579,
8,69,,,,-0.4638676643371582,,0.4638676643371582
8,71,,,-0.45313411951065063,,0.45313411951065063,
9,79,,,,-0.541680097579956,,0.541680097579956
9,79,,,-0.5156578421592712,,0.5156578421592712,
10,80,-0.5563209056854248,0.5563209056854248,,,,
